name	age	causative	random	percentile
Nicole	30	2.3636363636363638	1.2976181818181938	0.9932
Nicole	31	1.5384615384615385	1.4840923076923087	0.5394
Nicole	32	2.0	1.483418181818185	0.8552000000000001
Nicole	33	2.0833333333333335	1.4177333333333324	0.932
Nicole	34	1.9230769230769231	1.7277846153846146	0.6362
Nicole	35	2.2857142857142856	1.5518428571428566	0.9764
Nicole	36	2.5625	1.69655	0.9968
Ruth	24	0.875	0.8991	0.593
Ruth	25	1.5555555555555556	0.918377777777778	0.9304
Ruth	26	1.0	1.121575	0.4944
Ruth	27	1.7777777777777777	1.115488888888887	0.9202
Ruth	28	1.1	1.1512800000000016	0.5194
Ruth	29	1.8	1.1060400000000004	0.9318000000000001
Ruth	30	1.875	1.152525	0.9296
Ruth	31	1.0	0.9879777777777783	0.6102
