name	age	causative	random	percentile
Dominic	29	1.1428571428571428	0.5989142857142938	0.9500000000000001
Dominic	30	0.2857142857142857	0.6555714285714404	0.10960000000000002
Dominic	31	1.1428571428571428	0.8762000000000025	0.7922
Dominic	32	0.5714285714285714	0.8122285714285803	0.3886
Dominic	33	1.0	0.6994799999999761	0.8504
Dominic	34	1.2	0.7178799999999753	0.903
Dominic	35	1.3333333333333333	0.511666666666671	0.9836
Gail	26	1.125	0.741625	0.8714000000000001
Gail	27	1.2222222222222223	0.9327333333333323	0.7852
Gail	28	0.7142857142857143	0.8171714285714388	0.5366
Gail	29	1.0	0.8279428571428642	0.7602
Gail	30	0.8571428571428571	0.7868000000000108	0.6934
Gail	31	0.8571428571428571	0.747828571428582	0.7172000000000001
Gail	32	1.0	0.7912000000000082	0.7776000000000001
Gail	33	0.875	0.773825	0.713
Gail	34	0.9	0.7153400000000018	0.782
Gail	35	0.75	0.68025	0.7138
Joel	25	0.5	0.6425	0.8936000000000001
Joel	26	1.8333333333333333	0.9237666666666607	0.9640000000000001
Joel	27	1.0	0.7201666666666587	0.8206
Joel	28	1.0	0.6230999999999935	0.889
Joel	29	0.7142857142857143	0.7856571428571503	0.549
Joel	30	1.7142857142857142	0.7202571428571533	0.9908
Joel	31	1.625	0.869925	0.9498
Joel	32	1.5	0.931425	0.8986000000000001
Joel	33	1.1111111111111112	1.0543777777777776	0.6326
Joel	34	1.1	1.0721399999999985	0.6026
John	25	0.3333333333333333	0.5195333333333396	0.757
John	26	0.6	0.48143999999999004	0.7958000000000001
John	27	0.6666666666666666	0.6437666666666605	0.6672
John	28	0.5555555555555556	0.5505111111111176	0.6606
John	29	1.1111111111111112	0.7618000000000092	0.8736
John	30	0.75	0.715525	0.6632
John	31	0.8571428571428571	0.6950857142857229	0.7716000000000001
John	32	0.75	0.684025	0.6998
John	33	1.4285714285714286	0.8044857142857244	0.9282
John	34	1.5	0.760075	0.9618
John	35	0.5714285714285714	0.6962857142857217	0.4842
Liz	25	0.8333333333333334	0.6034333333333256	0.7964
Liz	26	0.5	0.60145	0.5016
Liz	27	1.9	0.9012800000000003	0.9884000000000001
Liz	28	1.1428571428571428	0.6707428571428673	0.9224
Liz	29	1.125	0.6946	0.906
Liz	30	1.0	0.6782999999999927	0.8528
Liz	31	0.7142857142857143	0.6922571428571513	0.6736
Liz	32	0.42857142857142855	0.7296857142857257	0.3154
Liz	33	1.1428571428571428	0.8014571428571515	0.8446
Liz	34	1.125	0.824775	0.8182
Liz	35	0.6666666666666666	0.6249666666666636	0.6832
Nicole	27	1.0	1.0	1.0
Nicole	28	1.5	0.60755	0.9892000000000001
Nicole	29	1.5	0.6848666666666585	0.9872000000000001
Nicole	30	1.7142857142857142	0.6106000000000081	0.999
Nicole	31	1.0	0.857825	0.7088
Nicole	32	0.42857142857142855	0.7624285714285833	0.306
Nicole	33	1.0	0.8098799999999999	0.762
Nicole	34	0.5714285714285714	0.6267142857142974	0.5762
Nicole	35	1.1111111111111112	0.6713777777777855	0.9248000000000001
Nicole	36	1.3	0.9074400000000027	0.846
Ruth	25	0	0.0	1.0
Ruth	26	0.0	0.0	1.0
Ruth	27	1.0	1.0	1.0
Ruth	28	0.5	0.5518	0.9278000000000001
Ruth	29	1.0	1.0	1.0
Ruth	30	0.5	0.6122	0.8954
Ruth	31	0.5	0.6201	0.883
Ruth	32	0.3333333333333333	0.4896000000000011	0.7752
Ruth	33	0.25	0.5885	0.4698
Ruth	34	0.3333333333333333	0.5568000000000095	0.7028
Ruth	35	1.0	0.6029333333333301	0.9124
Ruth	36	1.125	0.657425	0.9354
Warren	24	1.0	0.665119999999979	0.8694000000000001
Warren	25	1.0	0.6937428571428672	0.8586
Warren	26	1.0	0.6965428571428653	0.8586
Warren	27	1.0	0.7582857142857256	0.8106
Warren	28	1.5	0.7076	0.9732000000000001
Warren	29	0.7	0.792140000000002	0.5304
Warren	30	0.6	0.8411200000000013	0.3584
Warren	31	0.6666666666666666	0.8513111111111186	0.4346
Warren	32	2.0	0.8485000000000018	0.9968
Warren	33	0.5555555555555556	0.8245777777777865	0.3528
Warren	34	0.7142857142857143	0.614485714285724	0.7688
